outcome,model,n,term,estimate,se,test_statistic,df_test,p_method,OR,CI_low,CI_high,p,significance
snoring_frequent,Model 4,2925,waist_circumference,0.015639861841970217,0.006576983386541888,2.377968883724595,15,Design-based Wald t test (df = PSU - strata),1.0157628045807892,1.0016226686959595,1.0301025599921037,0.031135685165221666,*
snoring_frequent,Model 4,2925,depression_score_no_sleep,0.05055835410879552,0.01563373495062114,3.233926778756525,15,Design-based Wald t test (df = PSU - strata),1.0518582418144236,1.0173852309655294,1.0874993337803007,0.005563538201052947,**
snoring_frequent,Model 4,2925,diabetesYes,0.3393949668534781,0.15691055877239846,2.1629836099543596,15,Design-based Wald t test (df = PSU - strata),1.404097807801469,1.0049602893688123,1.961759757802101,0.047100331358149505,*
snoring_frequent,Model 4,2925,hypertensionYes,0.13397169567780443,0.14092116198064833,0.9506854314485554,15,Design-based Wald t test (df = PSU - strata),1.1433604571438851,0.8467120125130196,1.543940697239337,0.35683197376555076,NS
snoring_frequent,Model 4,2925,heart_diseaseYes,-0.5291545193243988,0.19893389264164954,-2.6599515663104913,15,Design-based Wald t test (df = PSU - strata),0.5891028342435578,0.3855161958069429,0.9002012187513465,0.017833067690929263,*
snoring_frequent,Model 4,2925,arthritisYes,-0.02631413197035266,0.17983970374667202,-0.1463199250340158,15,Design-based Wald t test (df = PSU - strata),0.9740290678753883,0.6638935976861398,1.4290431906148877,0.8856171645175732,NS
breathing_pauses,Model 4,2960,(Intercept),-4.480688778441013,0.6609625677693237,-6.779035601914412,15,Design-based Wald t test (df = PSU - strata),0.011325609631781041,0.002768368440009082,0.04633394590030464,6.209889364116666e-6,***
breathing_pauses,Model 4,2960,alcohol_categoryDrinkers (non-binge),-0.1509052886979176,0.2159574696323072,-0.6987731841591378,15,Design-based Wald t test (df = PSU - strata),0.859929139810976,0.542695039042877,1.3626034370983455,0.4953863107296391,NS
breathing_pauses,Model 4,2960,alcohol_categoryBinge drinker,0.3860668283312221,0.20688575965314515,1.8660870084943662,15,Design-based Wald t test (df = PSU - strata),1.4711829842334043,0.9465800567166135,2.286525431990879,0.0817048816241666,NS
breathing_pauses,Model 4,2960,age_group30-44,0.35462008485626234,0.16070512829062364,2.206650706348073,15,Design-based Wald t test (df = PSU - strata),1.4256389295644405,1.0121585334388552,2.008031637676673,0.0433417016109553,*
breathing_pauses,Model 4,2960,age_group45-59,0.8537073169591907,0.18535229854005394,4.6058631248897495,15,Design-based Wald t test (df = PSU - strata),2.348336762552186,1.581918331551196,3.4860747488440174,3.429721217065194e-4,***
breathing_pauses,Model 4,2960,age_group60+,0.4583943770520622,0.2265857376897433,2.0230504431824707,15,Design-based Wald t test (df = PSU - strata),1.581532600251754,0.9757374932526486,2.5634408669908773,0.06126789590755822,NS
breathing_pauses,Model 4,2960,genderMale,0.5607399726392475,0.15449706898901838,3.629453790344105,15,Design-based Wald t test (df = PSU - strata),1.7519684294635332,1.2604102524520422,2.4352335851486635,0.002471785595101687,**
breathing_pauses,Model 4,2960,race_ethnicityNon-Hispanic Black,0.019547182466511083,0.11708785481626786,0.16694457761809853,15,Design-based Wald t test (df = PSU - strata),1.0197394795494557,0.7945179722168768,1.3088043851926177,0.8696433770062769,NS
breathing_pauses,Model 4,2960,race_ethnicityNon-Hispanic Asian,-0.04217502918164095,0.19770604770095856,-0.21332189719068703,15,Design-based Wald t test (df = PSU - strata),0.9587019650662245,0.6290305245843224,1.4611523954727137,0.8339481702010813,NS
breathing_pauses,Model 4,2960,race_ethnicityMexican American,-0.009384074685160174,0.11073463032371175,-0.08474381191979065,15,Design-based Wald t test (df = PSU - strata),0.9906598183379182,0.7823842020131527,1.2543797192530974,0.9335857852815295,NS
breathing_pauses,Model 4,2960,race_ethnicityOther Hispanic,0.23470080199021318,0.28869823711052073,0.8129623663076404,15,Design-based Wald t test (df = PSU - strata),1.2645303671580468,0.6834205125574951,2.3397557142102023,0.4289550046894144,NS
breathing_pauses,Model 4,2960,race_ethnicityOther / Multi-racial,0.1339840231512813,0.32905020780686095,0.40718413169921003,15,Design-based Wald t test (df = PSU - strata),1.1433745519764718,0.5670147889756861,2.3055930665742395,0.6896241608939877,NS
breathing_pauses,Model 4,2960,educationSome college/AA,-0.22864579170309182,0.17921290257588313,-1.2758333156636286,15,Design-based Wald t test (df = PSU - strata),0.7956102953686783,0.5430091808996866,1.1657183052556392,0.22141791366621677,NS
breathing_pauses,Model 4,2960,educationHigh school/GED,-0.44248374162941734,0.16086264857361035,-2.7506928771406987,15,Design-based Wald t test (df = PSU - strata),0.6424387858910676,0.4559580994643661,0.905187547061974,0.014865477470535538,*
breathing_pauses,Model 4,2960,education9-11th grade,-0.17654694893072315,0.29357051871852935,-0.6013783322023336,15,Design-based Wald t test (df = PSU - strata),0.8381594275425349,0.44830669324861205,1.5670326509911074,0.5565681536806928,NS
breathing_pauses,Model 4,2960,education<9th grade,-0.7108314195609893,0.37290489154812423,-1.9062003091725463,15,Design-based Wald t test (df = PSU - strata),0.4912356047376774,0.22187094805905638,1.087625132866699,0.07596868154620527,NS
breathing_pauses,Model 4,2960,poverty_ratio,-0.026363049855965735,0.0387304941266004,-0.6806794090927797,15,Design-based Wald t test (df = PSU - strata),0.9739814215982493,0.8968065137177104,1.0577976353962477,0.5064463390350968,NS
breathing_pauses,Model 4,2960,partneredYes,0.44436921171145516,0.13606801298747287,3.2657874687445174,15,Design-based Wald t test (df = PSU - strata),1.5595061672822172,1.1668958545182848,2.084212979568145,0.005211924300874242,**
breathing_pauses,Model 4,2960,DMDHHSIZ,-0.016283566663558856,0.033505384902398155,-0.48599849579383153,15,Design-based Wald t test (df = PSU - strata),0.9838482939177451,0.9160369249061308,1.0566795280048862,0.6339913935372861,NS
breathing_pauses,Model 4,2960,smoking_statusFormer,-0.01904595497049861,0.18027672502270223,-0.10564844112904843,15,Design-based Wald t test (df = PSU - strata),0.9811342732102009,0.6681138414754416,1.4408090392827055,0.917261173063435,NS
breathing_pauses,Model 4,2960,smoking_statusCurrent,-0.030004819125956025,0.14809679774678103,-0.20260275429627375,15,Design-based Wald t test (df = PSU - strata),0.9704408568605173,0.7077490683241311,1.3306346822810298,0.8421679880075229,NS
breathing_pauses,Model 4,2960,bmi_categoryUnderweight,0.9117545127249855,0.629227685594204,1.4490057154175926,15,Design-based Wald t test (df = PSU - strata),2.4886851348834087,0.650891347393466,9.515495520707274,0.16791889794119905,NS
breathing_pauses,Model 4,2960,bmi_categoryOverweight,-0.08739883890634959,0.16887727508317274,-0.517528713459554,15,Design-based Wald t test (df = PSU - strata),0.9163115620422086,0.6393186813040833,1.313315101350644,0.612334822248148,NS
