outcome,model,n,term,estimate,se,test_statistic,df_test,p_method,OR,CI_low,CI_high,p,significance
sleep_trouble_alcohol_risk,Sensitivity,3113,poverty_ratio,0.03586145875103126,0.04846087311838697,0.7400085149812281,15,Design-based Wald t test (df = PSU - strata),1.0365122368433597,0.9347927357748727,1.149300348633394,0.47071939769346915,NS
sleep_trouble_alcohol_risk,Sensitivity,3113,partneredYes,-0.11385786867852364,0.11126876019388786,-1.0232689613879422,15,Design-based Wald t test (df = PSU - strata),0.8923847826975936,0.7039685359830326,1.1312303884124524,0.32240108681930957,NS
sleep_trouble_alcohol_risk,Sensitivity,3113,DMDHHSIZ,-0.057701396713288555,0.05177106640840259,-1.1145491239856604,15,Design-based Wald t test (df = PSU - strata),0.9439317664865615,0.8453125717033085,1.0540564633826006,0.28258360026225277,NS
sleep_trouble_alcohol_risk,Sensitivity,3113,smoking_statusFormer,0.2887840466521243,0.18637151578263936,1.5495074203770829,15,Design-based Wald t test (df = PSU - strata),1.3348034421293384,0.8972170831808176,1.985807295157421,0.14209778266732992,NS
sleep_trouble_alcohol_risk,Sensitivity,3113,smoking_statusCurrent,0.17479654776768422,0.1579020749338723,1.1069933554760896,15,Design-based Wald t test (df = PSU - strata),1.1910038795631934,0.8506421381256632,1.6675522849833564,0.28573390079773525,NS
sleep_trouble_alcohol_risk,Sensitivity,3113,bmi_categoryUnderweight,-0.19780168263815393,0.48991050389802515,-0.40375064642281344,15,Design-based Wald t test (df = PSU - strata),0.8205325628563912,0.28879990424170626,2.3312808516175694,0.6920934361840974,NS
sleep_trouble_alcohol_risk,Sensitivity,3113,bmi_categoryOverweight,-0.3648173118803149,0.19051954502560134,-1.9148550445640213,15,Design-based Wald t test (df = PSU - strata),0.6943234839439139,0.4625964933384821,1.0421287391888474,0.07477951781702591,NS
sleep_trouble_alcohol_risk,Sensitivity,3113,bmi_categoryObese,-0.21850688682828906,0.27878812928328556,-0.7837739985200632,15,Design-based Wald t test (df = PSU - strata),0.8037179443581208,0.44364538491237004,1.4560334809091626,0.4453733090929597,NS
sleep_trouble_alcohol_risk,Sensitivity,3113,waist_circumference,0.008014521618960026,0.007892725430615899,1.0154314487960876,15,Design-based Wald t test (df = PSU - strata),1.0080467238684048,0.9912302561021863,1.0251484871917265,0.32600008105271006,NS
sleep_trouble_alcohol_risk,Sensitivity,3113,depression_score_no_sleep,0.15809517193647368,0.024378381750910484,6.485056044811881,15,Design-based Wald t test (df = PSU - strata),1.171277662166555,1.111970738553831,1.2337477186446097,1.0294388368883284e-5,***
sleep_trouble_alcohol_risk,Sensitivity,3113,diabetesYes,0.29388147552611366,0.2396942015704253,1.226068355432317,15,Design-based Wald t test (df = PSU - strata),1.341624878860072,0.8049182001199875,2.236199051416637,0.2390736269765955,NS
sleep_trouble_alcohol_risk,Sensitivity,3113,hypertensionYes,0.7337681585365118,0.1430316732823923,5.130109588299427,15,Design-based Wald t test (df = PSU - strata),2.0829145909557982,1.535572634889928,2.8253519857284717,1.2320522884138102e-4,***
sleep_trouble_alcohol_risk,Sensitivity,3113,heart_diseaseYes,-0.21976554034546397,0.23126569376932296,-0.9502729815372881,15,Design-based Wald t test (df = PSU - strata),0.8027069783020941,0.4903201674791248,1.3141178677752654,0.3570346889304653,NS
sleep_trouble_alcohol_risk,Sensitivity,3113,arthritisYes,0.7624025582637822,0.13098532008041378,5.820519106994069,15,Design-based Wald t test (df = PSU - strata),2.1434197300171234,1.621276751907413,2.8337223324898715,3.3716106539560994e-5,***
sleep_trouble_PHQ_full,Sensitivity,3109,(Intercept),-2.9244416546754226,0.6910024774470487,-4.23217245975724,15,Design-based Wald t test (df = PSU - strata),0.053694663709082026,0.012310797314670033,0.23419416607531784,7.243052384968546e-4,***
sleep_trouble_PHQ_full,Sensitivity,3109,alcohol_categoryDrinkers (non-binge),0.40841332851059753,0.21228740464081503,1.9238698084873318,15,Design-based Wald t test (df = PSU - strata),1.504428856017516,0.9568902612551053,2.365272460657616,0.07355871695345473,NS
sleep_trouble_PHQ_full,Sensitivity,3109,alcohol_categoryBinge drinker,0.5350186678483969,0.303115462485172,1.7650655742267496,15,Design-based Wald t test (df = PSU - strata),1.7074801169366585,0.8948880548431619,3.257936379813443,0.097896985325816685,NS
